0:[[0.0, 0.0, 0.0, 3.0, 351.0, 425.0, 0.0, 0.0, 0.0, 0.0, 462.0, 0.0, 0.0, 0.0, 0.0, 85.0, 0.0, 0.0, 794.0, 478.0, 0.0, 757.0, 0.0, 210.0, 0.0, 8.0, 519.0, 1.0, 3.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 2.0, 235.0, 441.0, 0.0, 0.0, 2.0, 2.0, 461.0, 0.0, 0.0, 0.0, 0.0, 68.0, 1.0, 0.0, 726.0, 450.0, 0.0, 912.0, 0.0, 159.0, 0.0, 21.0, 614.0, 0.0, 1.0, 0.0, 0.0, 1.0], [0.0, 0.0, 0.0, 0.0, 237.0, 441.0, 0.0, 0.0, 1.0, 5.0, 448.0, 1.0, 0.0, 0.0, 1.0, 88.0, 0.0, 0.0, 776.0, 415.0, 0.0, 890.0, 1.0, 145.0, 0.0, 18.0, 623.0, 1.0, 3.0, 1.0, 1.0, 0.0], [0.0, 0.0, 0.0, 4.0, 245.0, 449.0, 0.0, 0.0, 0.0, 0.0, 497.0, 0.0, 0.0, 0.0, 0.0, 71.0, 0.0, 0.0, 755.0, 403.0, 0.0, 842.0, 0.0, 165.0, 0.0, 15.0, 646.0, 0.0, 4.0, 0.0, 0.0, 0.0]]
1:[[0.0, 2.0, 0.0, 162.0, 1.0, 320.0, 0.0, 2.0, 1.0, 0.0, 4.0, 1.0, 1.0, 71.0, 3.0, 519.0, 67.0, 2.0, 0.0, 32.0, 1675.0, 383.0, 2.0, 0.0, 0.0, 0.0, 818.0, 21.0, 0.0, 9.0, 0.0, 0.0], [0.0, 0.0, 0.0, 126.0, 1.0, 363.0, 0.0, 1.0, 3.0, 0.0, 3.0, 4.0, 0.0, 92.0, 7.0, 579.0, 104.0, 0.0, 0.0, 22.0, 1695.0, 423.0, 0.0, 0.0, 0.0, 0.0, 650.0, 13.0, 0.0, 10.0, 0.0, 0.0], [0.0, 2.0, 1.0, 147.0, 1.0, 364.0, 0.0, 4.0, 1.0, 0.0, 1.0, 1.0, 0.0, 83.0, 3.0, 575.0, 95.0, 0.0, 0.0, 28.0, 1669.0, 408.0, 0.0, 0.0, 0.0, 0.0, 687.0, 16.0, 0.0, 10.0, 0.0, 0.0], [0.0, 0.0, 0.0, 144.0, 0.0, 361.0, 1.0, 6.0, 4.0, 0.0, 1.0, 1.0, 0.0, 75.0, 2.0, 571.0, 86.0, 0.0, 0.0, 22.0, 1705.0, 409.0, 0.0, 0.0, 0.0, 0.0, 673.0, 31.0, 0.0, 4.0, 0.0, 0.0]]
2:[[9.0, 0.0, 6.0, 210.0, 0.0, 1925.0, 0.0, 30.0, 0.0, 0.0, 331.0, 0.0, 0.0, 0.0, 2.0, 0.0, 96.0, 4.0, 1.0, 22.0, 1.0, 175.0, 18.0, 357.0, 210.0, 230.0, 0.0, 1.0, 111.0, 2.0, 0.0, 355.0], [9.0, 0.0, 6.0, 261.0, 0.0, 2004.0, 0.0, 36.0, 0.0, 0.0, 240.0, 1.0, 0.0, 0.0, 1.0, 0.0, 86.0, 6.0, 1.0, 38.0, 0.0, 194.0, 39.0, 296.0, 239.0, 150.0, 0.0, 1.0, 82.0, 4.0, 0.0, 402.0], [12.0, 0.0, 7.0, 256.0, 0.0, 1992.0, 0.0, 40.0, 0.0, 0.0, 250.0, 0.0, 1.0, 0.0, 1.0, 0.0, 79.0, 1.0, 0.0, 47.0, 0.0, 193.0, 33.0, 334.0, 236.0, 152.0, 0.0, 2.0, 60.0, 4.0, 0.0, 396.0], [15.0, 0.0, 4.0, 234.0, 0.0, 2004.0, 0.0, 25.0, 0.0, 0.0, 254.0, 2.0, 0.0, 0.0, 3.0, 0.0, 61.0, 5.0, 1.0, 38.0, 0.0, 179.0, 27.0, 354.0, 245.0, 147.0, 0.0, 3.0, 65.0, 1.0, 0.0, 429.0]]
3:[[0.0, 219.0, 13.0, 6.0, 0.0, 0.0, 0.0, 3.0, 0.0, 7.0, 197.0, 282.0, 57.0, 307.0, 0.0, 0.0, 1.0, 7.0, 1969.0, 18.0, 13.0, 206.0, 1.0, 6.0, 173.0, 23.0, 88.0, 133.0, 33.0, 324.0, 10.0, 0.0], [0.0, 240.0, 6.0, 7.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 259.0, 285.0, 52.0, 320.0, 0.0, 0.0, 4.0, 16.0, 1988.0, 7.0, 22.0, 215.0, 0.0, 0.0, 109.0, 31.0, 166.0, 144.0, 17.0, 196.0, 7.0, 0.0], [0.0, 250.0, 16.0, 2.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 255.0, 246.0, 60.0, 316.0, 0.0, 0.0, 0.0, 17.0, 1990.0, 7.0, 17.0, 237.0, 3.0, 1.0, 121.0, 42.0, 175.0, 125.0, 24.0, 166.0, 22.0, 0.0], [0.0, 227.0, 9.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 255.0, 237.0, 62.0, 331.0, 0.0, 0.0, 1.0, 12.0, 1992.0, 7.0, 23.0, 233.0, 0.0, 2.0, 110.0, 31.0, 178.0, 124.0, 21.0, 214.0, 16.0, 0.0]]
4:[[143.0, 119.0, 0.0, 0.0, 0.0, 282.0, 0.0, 0.0, 1.0, 254.0, 15.0, 3.0, 0.0, 15.0, 0.0, 145.0, 0.0, 13.0, 0.0, 102.0, 1.0, 2.0, 165.0, 1884.0, 628.0, 8.0, 24.0, 0.0, 0.0, 183.0, 70.0, 39.0], [178.0, 148.0, 0.0, 0.0, 0.0, 313.0, 0.0, 0.0, 1.0, 242.0, 13.0, 1.0, 0.0, 20.0, 0.0, 153.0, 0.0, 8.0, 0.0, 68.0, 2.0, 1.0, 165.0, 1896.0, 526.0, 5.0, 33.0, 1.0, 0.0, 205.0, 88.0, 29.0], [160.0, 163.0, 0.0, 0.0, 0.0, 309.0, 0.0, 0.0, 0.0, 248.0, 12.0, 6.0, 0.0, 20.0, 0.0, 148.0, 0.0, 17.0, 0.0, 72.0, 0.0, 0.0, 143.0, 1890.0, 508.0, 10.0, 33.0, 0.0, 0.0, 248.0, 72.0, 37.0], [165.0, 125.0, 1.0, 0.0, 0.0, 308.0, 0.0, 0.0, 2.0, 222.0, 15.0, 3.0, 0.0, 20.0, 0.0, 143.0, 0.0, 5.0, 0.0, 88.0, 0.0, 1.0, 159.0, 1927.0, 546.0, 8.0, 20.0, 4.0, 0.0, 231.0, 75.0, 28.0]]
5:[[7.0, 0.0, 187.0, 331.0, 23.0, 1.0, 167.0, 317.0, 6.0, 1.0, 42.0, 149.0, 2.0, 24.0, 32.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 1129.0, 0.0, 0.0, 30.0, 0.0, 2.0, 0.0, 1246.0, 0.0, 0.0, 208.0], [2.0, 0.0, 76.0, 354.0, 25.0, 0.0, 179.0, 311.0, 3.0, 0.0, 44.0, 181.0, 2.0, 15.0, 24.0, 0.0, 1.0, 0.0, 191.0, 0.0, 0.0, 1118.0, 0.0, 0.0, 24.0, 0.0, 4.0, 0.0, 1383.0, 2.0, 0.0, 157.0], [7.0, 0.0, 79.0, 417.0, 33.0, 0.0, 162.0, 310.0, 17.0, 0.0, 48.0, 170.0, 2.0, 30.0, 25.0, 0.0, 0.0, 0.0, 177.0, 0.0, 0.0, 1105.0, 0.0, 0.0, 27.0, 0.0, 3.0, 0.0, 1337.0, 0.0, 0.0, 147.0], [6.0, 0.0, 72.0, 399.0, 26.0, 0.0, 143.0, 309.0, 9.0, 0.0, 47.0, 194.0, 1.0, 18.0, 27.0, 0.0, 0.0, 0.0, 197.0, 0.0, 0.0, 1105.0, 1.0, 0.0, 25.0, 0.0, 1.0, 0.0, 1367.0, 0.0, 0.0, 149.0]]
6:[[0.0, 41.0, 0.0, 1.0, 1336.0, 0.0, 0.0, 802.0, 31.0, 131.0, 0.0, 0.0, 13.0, 0.0, 4.0, 543.0, 35.0, 5.0, 0.0, 248.0, 452.0, 4.0, 2.0, 0.0, 152.0, 0.0, 0.0, 231.0, 0.0, 45.0, 20.0, 0.0], [0.0, 42.0, 3.0, 0.0, 1496.0, 0.0, 0.0, 868.0, 18.0, 104.0, 0.0, 1.0, 15.0, 1.0, 4.0, 415.0, 44.0, 10.0, 0.0, 235.0, 455.0, 10.0, 0.0, 0.0, 128.0, 0.0, 0.0, 218.0, 0.0, 25.0, 2.0, 2.0], [0.0, 50.0, 5.0, 0.0, 1446.0, 0.0, 0.0, 945.0, 30.0, 108.0, 0.0, 0.0, 15.0, 0.0, 3.0, 365.0, 38.0, 7.0, 0.0, 208.0, 473.0, 8.0, 1.0, 0.0, 151.0, 0.0, 1.0, 201.0, 0.0, 28.0, 11.0, 2.0], [0.0, 45.0, 1.0, 0.0, 1469.0, 0.0, 0.0, 987.0, 20.0, 123.0, 0.0, 0.0, 20.0, 0.0, 6.0, 354.0, 44.0, 8.0, 0.0, 199.0, 438.0, 8.0, 4.0, 0.0, 148.0, 0.0, 0.0, 186.0, 0.0, 27.0, 9.0, 0.0]]
7:[[3.0, 26.0, 333.0, 138.0, 2.0, 157.0, 159.0, 0.0, 1752.0, 27.0, 1.0, 0.0, 0.0, 104.0, 0.0, 17.0, 0.0, 0.0, 0.0, 184.0, 276.0, 45.0, 11.0, 68.0, 46.0, 89.0, 151.0, 290.0, 0.0, 11.0, 195.0, 11.0], [0.0, 30.0, 218.0, 113.0, 2.0, 156.0, 130.0, 0.0, 1810.0, 29.0, 1.0, 0.0, 0.0, 93.0, 0.0, 17.0, 0.0, 0.0, 0.0, 211.0, 378.0, 36.0, 6.0, 77.0, 44.0, 63.0, 104.0, 365.0, 0.0, 9.0, 195.0, 9.0], [3.0, 26.0, 182.0, 122.0, 6.0, 178.0, 147.0, 1.0, 1838.0, 24.0, 1.0, 0.0, 0.0, 95.0, 0.0, 19.0, 0.0, 0.0, 0.0, 204.0, 343.0, 35.0, 9.0, 96.0, 43.0, 60.0, 126.0, 345.0, 0.0, 5.0, 183.0, 5.0], [5.0, 20.0, 181.0, 110.0, 4.0, 167.0, 130.0, 0.0, 1842.0, 20.0, 0.0, 0.0, 0.0, 88.0, 0.0, 15.0, 0.0, 0.0, 0.0, 202.0, 395.0, 45.0, 4.0, 87.0, 38.0, 64.0, 124.0, 350.0, 0.0, 9.0, 187.0, 9.0]]
8:[[10.0, 270.0, 42.0, 0.0, 81.0, 8.0, 4.0, 1.0, 45.0, 121.0, 103.0, 0.0, 12.0, 0.0, 0.0, 5.0, 0.0, 0.0, 298.0, 632.0, 43.0, 0.0, 62.0, 0.0, 3.0, 3.0, 221.0, 903.0, 1081.0, 0.0, 67.0, 81.0], [10.0, 244.0, 65.0, 0.0, 79.0, 3.0, 0.0, 3.0, 35.0, 131.0, 123.0, 0.0, 8.0, 0.0, 0.0, 2.0, 0.0, 0.0, 361.0, 621.0, 42.0, 0.0, 51.0, 0.0, 3.0, 4.0, 238.0, 968.0, 929.0, 0.0, 74.0, 102.0], [8.0, 207.0, 57.0, 0.0, 84.0, 1.0, 0.0, 0.0, 36.0, 75.0, 121.0, 0.0, 8.0, 0.0, 0.0, 7.0, 0.0, 0.0, 393.0, 687.0, 60.0, 1.0, 58.0, 0.0, 3.0, 4.0, 248.0, 925.0, 948.0, 0.0, 80.0, 85.0], [12.0, 221.0, 63.0, 0.0, 68.0, 2.0, 1.0, 2.0, 30.0, 104.0, 99.0, 0.0, 5.0, 0.0, 0.0, 6.0, 0.0, 0.0, 379.0, 657.0, 50.0, 0.0, 47.0, 0.0, 4.0, 4.0, 278.0, 948.0, 936.0, 0.0, 71.0, 109.0]]
9:[[7.0, 4.0, 58.0, 13.0, 0.0, 0.0, 295.0, 1.0, 0.0, 116.0, 0.0, 0.0, 0.0, 0.0, 401.0, 9.0, 2.0, 0.0, 876.0, 14.0, 194.0, 106.0, 1028.0, 105.0, 0.0, 564.0, 16.0, 240.0, 0.0, 2.0, 27.0, 18.0], [6.0, 0.0, 50.0, 13.0, 0.0, 0.0, 282.0, 0.0, 0.0, 46.0, 0.0, 0.0, 0.0, 0.0, 351.0, 5.0, 0.0, 0.0, 1036.0, 11.0, 207.0, 107.0, 899.0, 124.0, 0.0, 599.0, 3.0, 319.0, 0.0, 8.0, 12.0, 18.0], [2.0, 1.0, 40.0, 11.0, 0.0, 0.0, 265.0, 0.0, 0.0, 34.0, 0.0, 0.0, 0.0, 0.0, 338.0, 9.0, 1.0, 2.0, 1042.0, 9.0, 194.0, 114.0, 904.0, 107.0, 0.0, 627.0, 2.0, 361.0, 0.0, 1.0, 20.0, 12.0], [5.0, 1.0, 47.0, 10.0, 0.0, 0.0, 244.0, 0.0, 0.0, 38.0, 0.0, 0.0, 0.0, 0.0, 320.0, 8.0, 0.0, 1.0, 1073.0, 12.0, 183.0, 111.0, 920.0, 110.0, 0.0, 592.0, 5.0, 384.0, 0.0, 2.0, 13.0, 17.0]]
