0:[[0.0, 0.0, 0.0, 0.0, 207.0, 548.0, 1.0, 0.0, 0.0, 2.0, 563.0, 2.0, 1.0, 0.0, 0.0, 57.0, 0.0, 0.0, 845.0, 122.0, 0.0, 865.0, 0.0, 172.0, 0.0, 0.0, 711.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 282.0, 460.0, 1.0, 0.0, 0.0, 2.0, 543.0, 0.0, 0.0, 0.0, 0.0, 61.0, 0.0, 0.0, 784.0, 206.0, 0.0, 872.0, 0.0, 154.0, 0.0, 0.0, 731.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 245.0, 482.0, 1.0, 0.0, 0.0, 0.0, 566.0, 1.0, 0.0, 0.0, 0.0, 53.0, 0.0, 0.0, 816.0, 171.0, 0.0, 863.0, 0.0, 157.0, 0.0, 0.0, 741.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 240.0, 448.0, 0.0, 0.0, 0.0, 1.0, 543.0, 0.0, 0.0, 0.0, 0.0, 48.0, 0.0, 0.0, 839.0, 116.0, 0.0, 892.0, 0.0, 182.0, 0.0, 0.0, 787.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1:[[0.0, 0.0, 0.0, 87.0, 0.0, 240.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 788.0, 0.0, 0.0, 0.0, 0.0, 1850.0, 235.0, 0.0, 0.0, 0.0, 0.0, 886.0, 7.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 59.0, 0.0, 248.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 758.0, 0.0, 0.0, 0.0, 0.0, 1852.0, 260.0, 0.0, 0.0, 0.0, 0.0, 912.0, 5.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 51.0, 0.0, 261.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 822.0, 0.0, 0.0, 0.0, 0.0, 1867.0, 225.0, 0.0, 0.0, 0.0, 0.0, 863.0, 7.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 60.0, 0.0, 295.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 767.0, 0.0, 0.0, 0.0, 0.0, 1840.0, 255.0, 0.0, 0.0, 0.0, 0.0, 868.0, 9.0, 0.0, 0.0, 0.0, 0.0]]
2:[[29.0, 0.0, 8.0, 251.0, 0.0, 2011.0, 0.0, 97.0, 0.0, 0.0, 320.0, 0.0, 15.0, 0.0, 0.0, 0.0, 73.0, 0.0, 0.0, 36.0, 0.0, 222.0, 28.0, 443.0, 177.0, 150.0, 0.0, 0.0, 45.0, 0.0, 0.0, 191.0], [35.0, 0.0, 9.0, 277.0, 0.0, 1995.0, 0.0, 82.0, 1.0, 0.0, 298.0, 0.0, 9.0, 0.0, 0.0, 0.0, 77.0, 0.0, 0.0, 31.0, 0.0, 217.0, 46.0, 406.0, 180.0, 179.0, 0.0, 0.0, 51.0, 0.0, 0.0, 203.0], [42.0, 0.0, 14.0, 263.0, 0.0, 2015.0, 0.0, 72.0, 1.0, 0.0, 309.0, 0.0, 9.0, 0.0, 0.0, 0.0, 60.0, 0.0, 0.0, 29.0, 0.0, 264.0, 45.0, 372.0, 187.0, 181.0, 0.0, 0.0, 43.0, 0.0, 0.0, 190.0], [32.0, 0.0, 8.0, 272.0, 0.0, 2003.0, 0.0, 59.0, 1.0, 0.0, 268.0, 0.0, 16.0, 0.0, 0.0, 0.0, 87.0, 0.0, 0.0, 28.0, 0.0, 214.0, 58.0, 378.0, 205.0, 194.0, 0.0, 0.0, 59.0, 0.0, 0.0, 214.0]]
3:[[1.0, 3.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 237.0, 191.0, 90.0, 74.0, 4.0, 0.0, 0.0, 0.0, 2007.0, 31.0, 56.0, 322.0, 0.0, 1.0, 107.0, 38.0, 372.0, 139.0, 85.0, 313.0, 11.0, 0.0], [0.0, 1.0, 14.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 263.0, 260.0, 135.0, 75.0, 2.0, 0.0, 0.0, 2.0, 2017.0, 25.0, 38.0, 234.0, 0.0, 0.0, 127.0, 37.0, 287.0, 162.0, 72.0, 325.0, 16.0, 0.0], [1.0, 3.0, 16.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 252.0, 240.0, 120.0, 88.0, 2.0, 0.0, 0.0, 1.0, 2004.0, 41.0, 45.0, 221.0, 0.0, 0.0, 119.0, 58.0, 308.0, 166.0, 75.0, 317.0, 15.0, 0.0], [1.0, 5.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 237.0, 237.0, 123.0, 89.0, 2.0, 0.0, 0.0, 0.0, 2016.0, 31.0, 47.0, 245.0, 0.0, 1.0, 112.0, 46.0, 325.0, 175.0, 60.0, 311.0, 21.0, 0.0]]
4:[[62.0, 154.0, 0.0, 2.0, 0.0, 364.0, 0.0, 0.0, 6.0, 316.0, 19.0, 4.0, 0.0, 2.0, 0.0, 119.0, 0.0, 16.0, 0.0, 0.0, 0.0, 5.0, 1.0, 1947.0, 740.0, 18.0, 35.0, 0.0, 1.0, 178.0, 89.0, 18.0], [95.0, 166.0, 0.0, 0.0, 0.0, 335.0, 0.0, 0.0, 4.0, 294.0, 29.0, 2.0, 0.0, 5.0, 0.0, 112.0, 0.0, 25.0, 0.0, 0.0, 0.0, 6.0, 4.0, 1956.0, 704.0, 17.0, 39.0, 0.0, 1.0, 146.0, 124.0, 32.0], [83.0, 150.0, 0.0, 1.0, 0.0, 355.0, 0.0, 0.0, 6.0, 295.0, 22.0, 2.0, 0.0, 5.0, 0.0, 106.0, 0.0, 23.0, 0.0, 0.0, 0.0, 8.0, 5.0, 1966.0, 717.0, 22.0, 36.0, 3.0, 1.0, 159.0, 108.0, 23.0], [80.0, 149.0, 0.0, 1.0, 0.0, 374.0, 0.0, 0.0, 9.0, 297.0, 15.0, 2.0, 0.0, 2.0, 0.0, 102.0, 0.0, 9.0, 0.0, 0.0, 0.0, 8.0, 0.0, 1945.0, 726.0, 30.0, 33.0, 2.0, 0.0, 196.0, 94.0, 22.0]]
5:[[1.0, 0.0, 80.0, 261.0, 28.0, 0.0, 173.0, 97.0, 3.0, 0.0, 12.0, 91.0, 2.0, 14.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 1766.0, 0.0, 0.0, 28.0, 0.0, 1.0, 1.0, 1417.0, 0.0, 0.0, 86.0], [2.0, 0.0, 91.0, 245.0, 34.0, 0.0, 133.0, 89.0, 5.0, 0.0, 12.0, 108.0, 3.0, 22.0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0, 0.0, 1738.0, 0.0, 0.0, 41.0, 0.0, 0.0, 0.0, 1453.0, 0.0, 0.0, 97.0], [2.0, 0.0, 82.0, 232.0, 35.0, 0.0, 172.0, 103.0, 7.0, 0.0, 20.0, 105.0, 2.0, 18.0, 0.0, 0.0, 0.0, 0.0, 29.0, 0.0, 0.0, 1737.0, 0.0, 0.0, 21.0, 0.0, 0.0, 1.0, 1423.0, 0.0, 0.0, 107.0], [0.0, 0.0, 82.0, 241.0, 26.0, 0.0, 141.0, 97.0, 3.0, 0.0, 8.0, 101.0, 3.0, 16.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 1744.0, 0.0, 0.0, 25.0, 0.0, 0.0, 1.0, 1475.0, 0.0, 0.0, 112.0]]
6:[[0.0, 16.0, 0.0, 0.0, 1838.0, 0.0, 0.0, 1001.0, 13.0, 56.0, 0.0, 3.0, 9.0, 0.0, 4.0, 366.0, 15.0, 0.0, 0.0, 91.0, 373.0, 1.0, 0.0, 0.0, 138.0, 0.0, 0.0, 154.0, 0.0, 11.0, 7.0, 0.0], [0.0, 21.0, 0.0, 0.0, 1866.0, 0.0, 0.0, 958.0, 23.0, 67.0, 0.0, 0.0, 4.0, 0.0, 0.0, 411.0, 23.0, 0.0, 0.0, 57.0, 375.0, 0.0, 0.0, 0.0, 147.0, 0.0, 0.0, 132.0, 0.0, 10.0, 2.0, 0.0], [0.0, 21.0, 0.0, 0.0, 1838.0, 0.0, 0.0, 991.0, 17.0, 52.0, 0.0, 0.0, 11.0, 0.0, 2.0, 410.0, 18.0, 0.0, 0.0, 63.0, 403.0, 0.0, 0.0, 0.0, 121.0, 0.0, 0.0, 131.0, 0.0, 15.0, 2.0, 1.0], [0.0, 16.0, 0.0, 0.0, 1837.0, 0.0, 0.0, 964.0, 12.0, 56.0, 0.0, 1.0, 4.0, 0.0, 6.0, 389.0, 24.0, 0.0, 0.0, 71.0, 403.0, 0.0, 0.0, 0.0, 147.0, 0.0, 0.0, 149.0, 0.0, 11.0, 5.0, 1.0]]
7:[[7.0, 32.0, 184.0, 185.0, 13.0, 181.0, 69.0, 0.0, 1913.0, 116.0, 0.0, 0.0, 0.0, 146.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 356.0, 54.0, 0.0, 133.0, 65.0, 85.0, 121.0, 266.0, 0.0, 0.0, 136.0, 10.0], [8.0, 37.0, 212.0, 178.0, 11.0, 184.0, 73.0, 0.0, 1911.0, 125.0, 1.0, 0.0, 0.0, 141.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0, 355.0, 60.0, 0.0, 106.0, 64.0, 65.0, 117.0, 255.0, 1.0, 0.0, 130.0, 20.0], [8.0, 41.0, 206.0, 177.0, 18.0, 183.0, 58.0, 0.0, 1901.0, 119.0, 0.0, 0.0, 0.0, 159.0, 0.0, 45.0, 0.0, 0.0, 0.0, 0.0, 355.0, 61.0, 0.0, 131.0, 61.0, 67.0, 124.0, 248.0, 1.0, 0.0, 113.0, 20.0], [9.0, 47.0, 219.0, 195.0, 15.0, 178.0, 65.0, 0.0, 1913.0, 138.0, 0.0, 0.0, 0.0, 137.0, 0.0, 41.0, 0.0, 0.0, 0.0, 0.0, 376.0, 61.0, 0.0, 121.0, 52.0, 70.0, 107.0, 223.0, 1.0, 1.0, 113.0, 14.0]]
8:[[0.0, 142.0, 32.0, 0.0, 42.0, 0.0, 7.0, 11.0, 26.0, 71.0, 96.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 1.0, 226.0, 717.0, 23.0, 0.0, 31.0, 0.0, 0.0, 5.0, 210.0, 877.0, 1450.0, 0.0, 86.0, 22.0], [0.0, 139.0, 52.0, 0.0, 42.0, 0.0, 12.0, 8.0, 21.0, 64.0, 104.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 1.0, 238.0, 621.0, 15.0, 0.0, 34.0, 0.0, 0.0, 12.0, 221.0, 921.0, 1427.0, 0.0, 100.0, 39.0], [0.0, 138.0, 45.0, 0.0, 42.0, 0.0, 8.0, 7.0, 23.0, 66.0, 94.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 243.0, 650.0, 16.0, 0.0, 45.0, 0.0, 0.0, 14.0, 201.0, 936.0, 1450.0, 0.0, 84.0, 21.0], [0.0, 142.0, 56.0, 0.0, 50.0, 0.0, 10.0, 4.0, 29.0, 65.0, 114.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 223.0, 634.0, 16.0, 0.0, 50.0, 0.0, 0.0, 16.0, 198.0, 918.0, 1429.0, 0.0, 97.0, 33.0]]
9:[[3.0, 0.0, 34.0, 2.0, 0.0, 0.0, 259.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 229.0, 0.0, 0.0, 0.0, 1207.0, 0.0, 28.0, 91.0, 1234.0, 67.0, 0.0, 533.0, 1.0, 328.0, 0.0, 1.0, 14.0, 43.0], [3.0, 0.0, 33.0, 1.0, 0.0, 0.0, 279.0, 0.0, 0.0, 36.0, 0.0, 0.0, 0.0, 2.0, 238.0, 0.0, 0.0, 0.0, 1202.0, 1.0, 35.0, 69.0, 1305.0, 65.0, 0.0, 511.0, 1.0, 248.0, 0.0, 2.0, 21.0, 44.0], [2.0, 0.0, 27.0, 1.0, 0.0, 0.0, 276.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 3.0, 237.0, 0.0, 0.0, 0.0, 1178.0, 0.0, 36.0, 85.0, 1260.0, 66.0, 0.0, 512.0, 2.0, 317.0, 0.0, 1.0, 15.0, 50.0], [2.0, 0.0, 31.0, 4.0, 0.0, 0.0, 255.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 4.0, 235.0, 0.0, 0.0, 0.0, 1188.0, 4.0, 32.0, 96.0, 1239.0, 81.0, 2.0, 548.0, 1.0, 306.0, 0.0, 2.0, 14.0, 29.0]]
