0:[[0.0, 4.0, 0.0, 0.0, 180.0, 430.0, 0.0, 0.0, 0.0, 0.0, 592.0, 0.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 796.0, 324.0, 0.0, 1102.0, 0.0, 87.0, 0.0, 54.0, 424.0, 0.0, 0.0, 0.0, 0.0, 92.0], [0.0, 5.0, 0.0, 0.0, 246.0, 426.0, 0.0, 0.0, 0.0, 0.0, 546.0, 0.0, 0.0, 2.0, 0.0, 15.0, 0.0, 0.0, 812.0, 304.0, 0.0, 1072.0, 0.0, 71.0, 0.0, 58.0, 457.0, 0.0, 0.0, 0.0, 3.0, 79.0], [0.0, 4.0, 0.0, 0.0, 239.0, 449.0, 0.0, 0.0, 0.0, 0.0, 514.0, 0.0, 0.0, 1.0, 0.0, 11.0, 0.0, 0.0, 840.0, 316.0, 0.0, 1084.0, 0.0, 87.0, 0.0, 69.0, 420.0, 0.0, 0.0, 0.0, 1.0, 61.0], [0.0, 3.0, 0.0, 0.0, 203.0, 500.0, 0.0, 0.0, 0.0, 0.0, 518.0, 1.0, 0.0, 1.0, 0.0, 16.0, 0.0, 1.0, 853.0, 310.0, 0.0, 1088.0, 0.0, 61.0, 0.0, 45.0, 422.0, 0.0, 0.0, 0.0, 3.0, 71.0]]
1:[[2.0, 7.0, 0.0, 28.0, 30.0, 285.0, 0.0, 0.0, 25.0, 44.0, 0.0, 0.0, 5.0, 95.0, 0.0, 352.0, 7.0, 5.0, 4.0, 0.0, 1710.0, 478.0, 4.0, 9.0, 10.0, 6.0, 758.0, 6.0, 1.0, 221.0, 4.0, 0.0], [0.0, 6.0, 0.0, 23.0, 37.0, 249.0, 0.0, 0.0, 21.0, 47.0, 0.0, 1.0, 5.0, 105.0, 0.0, 420.0, 5.0, 4.0, 6.0, 0.0, 1683.0, 481.0, 2.0, 16.0, 10.0, 9.0, 729.0, 5.0, 1.0, 224.0, 7.0, 0.0], [1.0, 2.0, 0.0, 27.0, 32.0, 238.0, 0.0, 0.0, 10.0, 41.0, 0.0, 0.0, 9.0, 92.0, 0.0, 413.0, 8.0, 5.0, 3.0, 0.0, 1653.0, 454.0, 5.0, 6.0, 11.0, 14.0, 845.0, 10.0, 2.0, 209.0, 6.0, 0.0], [3.0, 6.0, 0.0, 32.0, 47.0, 237.0, 1.0, 1.0, 15.0, 39.0, 0.0, 1.0, 6.0, 91.0, 0.0, 433.0, 3.0, 6.0, 3.0, 0.0, 1627.0, 487.0, 2.0, 9.0, 15.0, 7.0, 780.0, 6.0, 0.0, 235.0, 4.0, 0.0]]
2:[[0.0, 0.0, 48.0, 197.0, 5.0, 2010.0, 98.0, 99.0, 0.0, 2.0, 311.0, 1.0, 4.0, 0.0, 0.0, 10.0, 160.0, 3.0, 0.0, 5.0, 2.0, 108.0, 27.0, 473.0, 148.0, 69.0, 2.0, 1.0, 77.0, 168.0, 0.0, 68.0], [1.0, 0.0, 62.0, 193.0, 10.0, 2004.0, 77.0, 80.0, 0.0, 3.0, 283.0, 0.0, 6.0, 0.0, 0.0, 18.0, 162.0, 2.0, 4.0, 5.0, 5.0, 133.0, 31.0, 488.0, 123.0, 110.0, 2.0, 4.0, 67.0, 118.0, 0.0, 105.0], [0.0, 0.0, 35.0, 235.0, 10.0, 1986.0, 97.0, 93.0, 2.0, 0.0, 279.0, 1.0, 2.0, 0.0, 0.0, 14.0, 195.0, 3.0, 0.0, 6.0, 8.0, 100.0, 25.0, 481.0, 137.0, 107.0, 3.0, 3.0, 70.0, 116.0, 0.0, 88.0], [2.0, 0.0, 43.0, 211.0, 1.0, 1995.0, 104.0, 76.0, 1.0, 2.0, 305.0, 0.0, 2.0, 0.0, 0.0, 19.0, 234.0, 2.0, 2.0, 9.0, 2.0, 120.0, 31.0, 441.0, 123.0, 78.0, 1.0, 3.0, 70.0, 132.0, 0.0, 87.0]]
3:[[6.0, 372.0, 3.0, 0.0, 1.0, 0.0, 28.0, 0.0, 12.0, 0.0, 362.0, 332.0, 0.0, 194.0, 0.0, 0.0, 326.0, 6.0, 1993.0, 0.0, 1.0, 259.0, 0.0, 0.0, 60.0, 13.0, 42.0, 37.0, 13.0, 33.0, 3.0, 0.0], [5.0, 360.0, 7.0, 0.0, 1.0, 0.0, 21.0, 0.0, 10.0, 0.0, 371.0, 331.0, 0.0, 213.0, 0.0, 4.0, 320.0, 8.0, 1992.0, 0.0, 0.0, 230.0, 0.0, 0.0, 62.0, 17.0, 39.0, 53.0, 11.0, 39.0, 2.0, 0.0], [9.0, 359.0, 7.0, 0.0, 2.0, 1.0, 35.0, 0.0, 28.0, 0.0, 328.0, 405.0, 0.0, 190.0, 0.0, 0.0, 316.0, 5.0, 1966.0, 1.0, 0.0, 250.0, 0.0, 0.0, 46.0, 26.0, 36.0, 39.0, 23.0, 19.0, 5.0, 0.0], [3.0, 344.0, 11.0, 0.0, 0.0, 1.0, 29.0, 0.0, 9.0, 0.0, 306.0, 416.0, 0.0, 183.0, 1.0, 3.0, 336.0, 3.0, 1968.0, 0.0, 0.0, 275.0, 1.0, 0.0, 41.0, 20.0, 41.0, 54.0, 23.0, 27.0, 1.0, 0.0]]
4:[[192.0, 44.0, 3.0, 0.0, 0.0, 137.0, 0.0, 1.0, 0.0, 188.0, 10.0, 0.0, 0.0, 0.0, 0.0, 264.0, 0.0, 0.0, 2.0, 151.0, 69.0, 0.0, 281.0, 1932.0, 449.0, 19.0, 2.0, 147.0, 1.0, 149.0, 53.0, 2.0], [191.0, 30.0, 1.0, 1.0, 0.0, 170.0, 0.0, 0.0, 0.0, 193.0, 5.0, 0.0, 0.0, 0.0, 0.0, 272.0, 0.0, 1.0, 2.0, 104.0, 49.0, 0.0, 261.0, 1946.0, 464.0, 25.0, 9.0, 177.0, 0.0, 150.0, 41.0, 4.0], [194.0, 30.0, 0.0, 0.0, 0.0, 142.0, 0.0, 1.0, 0.0, 199.0, 5.0, 0.0, 0.0, 0.0, 0.0, 247.0, 0.0, 3.0, 2.0, 132.0, 60.0, 0.0, 257.0, 1918.0, 480.0, 47.0, 6.0, 159.0, 0.0, 178.0, 33.0, 3.0], [174.0, 35.0, 0.0, 0.0, 0.0, 136.0, 0.0, 0.0, 0.0, 205.0, 3.0, 0.0, 0.0, 1.0, 0.0, 294.0, 0.0, 1.0, 2.0, 144.0, 58.0, 0.0, 274.0, 1941.0, 435.0, 36.0, 10.0, 148.0, 0.0, 164.0, 32.0, 3.0]]
5:[[0.0, 3.0, 40.0, 425.0, 0.0, 0.0, 51.0, 330.0, 0.0, 0.0, 126.0, 95.0, 2.0, 15.0, 44.0, 0.0, 75.0, 0.0, 29.0, 3.0, 0.0, 1195.0, 0.0, 45.0, 40.0, 0.0, 4.0, 0.0, 1282.0, 0.0, 137.0, 155.0], [0.0, 4.0, 46.0, 356.0, 0.0, 0.0, 41.0, 350.0, 0.0, 0.0, 160.0, 76.0, 3.0, 17.0, 38.0, 0.0, 90.0, 0.0, 15.0, 2.0, 0.0, 1181.0, 0.0, 30.0, 39.0, 0.0, 8.0, 0.0, 1321.0, 0.0, 127.0, 192.0], [1.0, 3.0, 54.0, 419.0, 0.0, 0.0, 52.0, 355.0, 0.0, 0.0, 121.0, 94.0, 2.0, 15.0, 31.0, 1.0, 80.0, 0.0, 24.0, 0.0, 0.0, 1212.0, 0.0, 44.0, 48.0, 0.0, 6.0, 1.0, 1222.0, 0.0, 137.0, 174.0], [0.0, 5.0, 52.0, 466.0, 0.0, 0.0, 42.0, 332.0, 0.0, 0.0, 132.0, 74.0, 1.0, 14.0, 39.0, 0.0, 100.0, 0.0, 22.0, 0.0, 0.0, 1155.0, 0.0, 36.0, 50.0, 0.0, 6.0, 0.0, 1257.0, 0.0, 159.0, 154.0]]
6:[[0.0, 33.0, 1.0, 0.0, 1364.0, 2.0, 0.0, 1115.0, 5.0, 94.0, 0.0, 0.0, 0.0, 1.0, 14.0, 411.0, 7.0, 0.0, 0.0, 166.0, 439.0, 1.0, 33.0, 0.0, 61.0, 10.0, 0.0, 267.0, 0.0, 7.0, 65.0, 0.0], [0.0, 38.0, 1.0, 1.0, 1370.0, 0.0, 0.0, 1133.0, 3.0, 101.0, 0.0, 0.0, 0.0, 0.0, 18.0, 411.0, 13.0, 1.0, 1.0, 139.0, 440.0, 0.0, 15.0, 0.0, 63.0, 10.0, 0.0, 262.0, 1.0, 10.0, 65.0, 0.0], [0.0, 45.0, 0.0, 0.0, 1308.0, 0.0, 0.0, 1102.0, 4.0, 100.0, 0.0, 0.0, 0.0, 0.0, 19.0, 442.0, 22.0, 0.0, 0.0, 167.0, 415.0, 0.0, 18.0, 0.0, 74.0, 9.0, 0.0, 290.0, 0.0, 7.0, 74.0, 0.0], [0.0, 40.0, 1.0, 0.0, 1342.0, 2.0, 0.0, 1137.0, 5.0, 116.0, 0.0, 0.0, 0.0, 0.0, 14.0, 426.0, 12.0, 0.0, 0.0, 134.0, 409.0, 0.0, 21.0, 0.0, 68.0, 13.0, 0.0, 270.0, 1.0, 10.0, 75.0, 0.0]]
7:[[0.0, 0.0, 263.0, 0.0, 0.0, 207.0, 24.0, 0.0, 1694.0, 45.0, 2.0, 0.0, 1.0, 72.0, 0.0, 0.0, 0.0, 0.0, 7.0, 172.0, 502.0, 28.0, 1.0, 140.0, 51.0, 39.0, 46.0, 556.0, 0.0, 0.0, 246.0, 0.0], [0.0, 1.0, 260.0, 0.0, 0.0, 189.0, 31.0, 0.0, 1690.0, 55.0, 1.0, 0.0, 1.0, 75.0, 0.0, 1.0, 0.0, 0.0, 5.0, 158.0, 532.0, 23.0, 1.0, 126.0, 51.0, 39.0, 45.0, 569.0, 0.0, 0.0, 243.0, 0.0], [0.0, 2.0, 282.0, 0.0, 0.0, 260.0, 27.0, 0.0, 1676.0, 51.0, 0.0, 0.0, 0.0, 66.0, 0.0, 1.0, 0.0, 0.0, 0.0, 161.0, 461.0, 31.0, 0.0, 132.0, 45.0, 49.0, 61.0, 542.0, 0.0, 0.0, 249.0, 0.0], [0.0, 2.0, 279.0, 0.0, 0.0, 265.0, 18.0, 0.0, 1644.0, 35.0, 0.0, 0.0, 0.0, 77.0, 0.0, 0.0, 0.0, 0.0, 7.0, 142.0, 488.0, 23.0, 1.0, 139.0, 55.0, 41.0, 64.0, 567.0, 0.0, 0.0, 249.0, 0.0]]
8:[[58.0, 139.0, 108.0, 0.0, 133.0, 0.0, 44.0, 0.0, 0.0, 86.0, 54.0, 11.0, 3.0, 0.0, 0.0, 1.0, 0.0, 3.0, 320.0, 654.0, 6.0, 19.0, 0.0, 0.0, 1.0, 24.0, 762.0, 986.0, 632.0, 0.0, 0.0, 52.0], [41.0, 165.0, 122.0, 0.0, 145.0, 0.0, 64.0, 0.0, 0.0, 102.0, 95.0, 8.0, 9.0, 1.0, 0.0, 3.0, 0.0, 6.0, 339.0, 609.0, 3.0, 14.0, 1.0, 0.0, 1.0, 13.0, 692.0, 970.0, 629.0, 0.0, 0.0, 64.0], [72.0, 129.0, 109.0, 0.0, 158.0, 0.0, 28.0, 0.0, 0.0, 93.0, 93.0, 14.0, 4.0, 0.0, 0.0, 1.0, 0.0, 1.0, 304.0, 636.0, 7.0, 9.0, 1.0, 0.0, 1.0, 17.0, 712.0, 955.0, 692.0, 0.0, 0.0, 60.0], [46.0, 130.0, 90.0, 0.0, 157.0, 0.0, 22.0, 0.0, 0.0, 100.0, 81.0, 11.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 353.0, 637.0, 10.0, 14.0, 1.0, 0.0, 1.0, 25.0, 740.0, 954.0, 676.0, 0.0, 0.0, 38.0]]
9:[[19.0, 0.0, 7.0, 1.0, 0.0, 0.0, 340.0, 0.0, 1.0, 93.0, 0.0, 5.0, 9.0, 0.0, 350.0, 10.0, 1.0, 0.0, 940.0, 6.0, 264.0, 135.0, 642.0, 153.0, 4.0, 733.0, 5.0, 293.0, 6.0, 9.0, 70.0, 0.0], [14.0, 0.0, 14.0, 1.0, 0.0, 0.0, 291.0, 0.0, 2.0, 109.0, 0.0, 2.0, 6.0, 0.0, 359.0, 14.0, 0.0, 2.0, 963.0, 7.0, 232.0, 159.0, 680.0, 146.0, 8.0, 723.0, 3.0, 273.0, 6.0, 3.0, 76.0, 3.0], [7.0, 0.0, 14.0, 4.0, 0.0, 0.0, 303.0, 0.0, 6.0, 140.0, 0.0, 3.0, 10.0, 0.0, 327.0, 13.0, 0.0, 0.0, 926.0, 14.0, 238.0, 162.0, 689.0, 168.0, 4.0, 703.0, 5.0, 276.0, 10.0, 2.0, 72.0, 0.0], [14.0, 0.0, 8.0, 1.0, 0.0, 0.0, 342.0, 0.0, 2.0, 119.0, 0.0, 9.0, 6.0, 0.0, 321.0, 20.0, 0.0, 0.0, 922.0, 4.0, 222.0, 139.0, 645.0, 161.0, 3.0, 788.0, 1.0, 293.0, 5.0, 7.0, 64.0, 0.0]]
